token,surprisal
olution,13.077859878540039
ary,1.6767982244491577
 psychology,5.87104606628418
 is,2.7461185455322266
 a,2.502044200897217
 theoretical,7.593903064727783
 approach,3.3756186962127686
 to,0.8486851453781128
 psychology,5.805666923522949
 that,1.3596522808074951
 attempts,5.3236002922058105
 to,0.014753209426999092
 explain,2.7165868282318115
 certain,9.014883041381836
 ,13.270219802856445
 ,10.065086364746094
 mental,13.757485389709473
 and,5.867875099182129
 psychological,4.832291603088379
 traits,5.607699394226074
 ,8.744485855102539
 such,11.414072036743164
 as,0.1749049574136734
 memory,7.729316711425781
",",1.30386221408844
 perception,7.989006996154785
",",0.3585008680820465
 or,6.2658610343933105
 language,7.066436290740967
 as,6.198453903198242
 evolved,10.612645149230957
 adaptations,5.9130096435546875
",",4.714969158172607
 ,7.720608711242676
 ,2.4648730754852295
 i,7.880381107330322
.,0.6490800976753235
e,0.05058887228369713
".,",0.6786218285560608
 as,4.829342842102051
 the,5.0917229652404785
 functional,9.44827651977539
 products,9.608839988708496
 of,0.17341214418411255
 natural,6.021468639373779
 or,6.778417587280273
 sexual,12.311051368713379
 selection,0.8696227073669434
