token,surprisal
ul,10.408560752868652
inary,2.565201997756958
 hygiene,10.358851432800293
 (,6.090410232543945
or,6.807854175567627
 food,8.17521858215332
 hygiene,2.7263638973236084
),0.7910903692245483
 per,11.991201400756836
tains,4.554574012756348
 to,0.18807551264762878
 the,1.968084692955017
 practices,9.73244571685791
 related,9.278876304626465
 to,0.029157109558582306
 food,3.9507086277008057
 management,9.734070777893066
 and,2.0678679943084717
 cooking,7.5974860191345215
 to,7.850279331207275
 prevent,5.19895601272583
 food,3.5822598934173584
 contamination,3.4647343158721924
",",3.2578537464141846
 prevent,6.8954267501831055
 food,1.9636454582214355
 poisoning,5.33752965927124
 and,1.6696949005126953
 minimize,6.618806838989258
 the,1.8630454540252686
 transmission,8.468031883239746
 of,0.10740261524915695
 disease,3.548854351043701
 to,2.2054872512817383
 other,4.046328067779541
 foods,5.615373611450195
",",3.602937936782837
 humans,11.799994468688965
 or,2.0923380851745605
 animals,0.6220642924308777
.,0.4066706597805023
