token,surprisal
 agrees,16.020767211914062
 to,1.1272608041763306
 indemn,5.38107967376709
ify,0.013792254962027073
 and,1.4743163585662842
 hold,0.0051312739960849285
 harmless,2.147186756134033
 Contract,13.418149948120117
or,0.9306817054748535
 and,2.239880323410034
 its,1.9908045530319214
 employees,4.639388084411621
",",0.7892399430274963
 agents,1.2806158065795898
 and,2.463567018508911
 independent,12.120918273925781
 contractors,0.09641295671463013
 for,5.109638214111328
 any,0.2866397202014923
 injury,4.396783351898193
",",0.9680997729301453
 property,10.078062057495117
 damage,0.8284823298454285
",",0.5255094170570374
 liability,4.749070644378662
",",1.297369122505188
 claim,7.065323829650879
 or,1.411334753036499
 other,5.129024028778076
 cause,4.960589408874512
 of,2.1878442764282227
 action,0.005649757571518421
 arising,1.146134376525879
 out,0.6711567640304565
 of,0.012809122912585735
 or,0.19392608106136322
 related,2.8375236988067627
 to,0.013251918368041515
 Services,10.663172721862793
 provided,2.6828453540802
 herein,8.487814903259277
.,1.577339768409729
