token,surprisal
 was,5.3048176765441895
 only,5.628691673278809
 after,2.8114681243896484
 I,2.884284496307373
 began,6.267937183380127
 to,1.639433741569519
 see,4.7209930419921875
 this,6.192978382110596
 profound,12.064570426940918
 potential,7.870640277862549
 for,3.5540413856506348
 impact,10.608283996582031
 that,1.0563808679580688
 I,0.485461950302124
 realized,2.4639039039611816
 that,1.3464840650558472
 virtual,15.108903884887695
 organizations,15.338850021362305
 can,4.327336311340332
 help,5.142293930053711
 us,3.031979560852051
 better,5.611523151397705
 distribute,11.571489334106445
 educational,12.540889739990234
 resources,2.192533016204834
 directly,9.971495628356934
 to,0.6415278911590576
 those,5.932182788848877
 who,1.2336692810058594
 would,6.53277587890625
 benefit,3.2445967197418213
 from,0.4027836322784424
 them,1.7647120952606201
 the,11.391819953918457
 most,0.03905443474650383
.,0.6309655904769897
