token,surprisal
 these,8.330289840698242
 freedoms,12.767831802368164
",",0.48777905106544495
 ancient,14.514986991882324
 Egyptian,5.488743782043457
 women,6.223901748657227
 did,5.81521463394165
 not,0.2527402341365814
 often,8.975057601928711
 take,6.588334083557129
 part,3.5845978260040283
 in,0.02526753582060337
 official,8.034908294677734
 roles,6.714503288269043
 in,2.7466728687286377
 the,2.375112533569336
 administration,9.720956802368164
",",5.355695724487305
 aside,11.024138450622559
 from,0.025672154501080513
 the,3.0082449913024902
 royal,8.269220352172852
 high,7.2187652587890625
 priest,5.806849956512451
esses,3.4035394191741943
",",2.543009042739868
 apparently,11.866674423217773
 served,14.810413360595703
 only,2.9630954265594482
 secondary,11.44163990020752
 roles,1.300693154335022
 in,2.6639740467071533
 the,1.1717149019241333
 temples,8.781571388244629
 (,6.906687259674072
not,7.955967426300049
 much,5.752438068389893
 data,13.165810585021973
 for,6.852132320404053
 many,7.970312595367432
 dyn,8.921293258666992
ast,0.31549182534217834
ies,0.0002856054634321481
"),",4.291258811950684
 and,1.1931118965148926
 were,2.5968587398529053
 not,3.21040678024292
 so,9.408417701721191
 likely,6.323629856109619
 to,0.09173529595136642
 be,2.3655548095703125
 as,9.061352729797363
 educated,6.703234672546387
 as,0.9351419806480408
 men,5.0630879402160645
.,0.80263751745224
