token,surprisal
war,14.094298362731934
 under,12.42162036895752
development,11.947306632995605
 in,3.983130931854248
 credit,16.430692672729492
 markets,3.1952836513519287
 played,13.12206745147705
 an,2.912245988845825
 important,0.4012394845485687
 role,0.1289825439453125
 in,0.25889071822166443
 explaining,8.102707862854004
 the,1.172690510749817
 extent,9.149628639221191
 of,1.1436827182769775
 the,1.836212396621704
 relative,9.614371299743652
 e,12.37370777130127
�,23.923002243041992
�,7.511422157287598
�,6.271196365356445
ect,13.295287132263184
s,3.7761685848236084
 and,5.215504169464111
 the,2.8564679622650146
 delay,12.150176048278809
 in,0.9650259613990784
 recovery,5.808154106140137
.,1.7141432762145996
