token,surprisal
 social,11.622086524963379
 psychology,8.542542457580566
 can,10.534587860107422
 be,1.3945163488388062
 divided,4.855439186096191
 into,0.12832839787006378
 two,1.3106237649917603
 major,4.206516265869141
 categories,2.41572642326355
 based,6.355152130126953
 on,0.08891838788986206
 the,1.7081096172332764
 emphasis,10.741215705871582
 given,6.455482482910156
 to,0.6707630157470703
 ,14.760879516601562
 ,8.401106834411621
 either,15.788797378540039
 of,6.009548187255859
 the,1.277380108833313
 constit,17.035221099853516
uing,19.55738067626953
 disciplines,8.893959045410156
",",3.4978466033935547
 Psychology,8.971317291259766
 and,2.768699884414673
 Soci,3.986145496368408
ology,0.018860340118408203
.,1.154429316520691
