token,surprisal
 its,8.042044639587402
 inception,3.567164182662964
",",1.1082141399383545
 soc,16.276599884033203
iological,2.695181131362915
 epist,15.761431694030762
em,0.07403409481048584
ology,0.21960711479187012
",",5.216604709625244
 methods,14.092479705810547
",",1.7939071655273438
 and,0.4655432105064392
 frames,14.483489036560059
 of,1.2620419263839722
 inquiry,4.224687576293945
",",4.393426418304443
 have,6.668661117553711
 significantly,11.682708740234375
 expanded,4.117860317230225
 and,3.6985058784484863
 diver,9.707435607910156
ged,0.047737136483192444
.,2.670654296875
Dur,27.645200729370117
k,1.9645251035690308
heim,0.0031302962452173233
",",2.825192451477051
 Marx,9.704553604125977
",",0.20431265234947205
 and,1.138716697692871
 the,4.394969463348389
 German,5.9834885597229
 theorist,7.471535682678223
 Max,5.574448108673096
 Weber,0.1973113864660263
 are,5.010343551635742
 typically,10.551751136779785
 cited,3.1928622722625732
 as,0.6342445015907288
 the,2.01401686668396
 three,6.310193061828613
 principal,6.026532173156738
 architects,6.836366653442383
 of,0.16803564131259918
 sociology,4.85404109954834
.,1.5723687410354614
