token,surprisal
 practice,12.370753288269043
 of,1.1651434898376465
 social,10.264362335205078
 work,7.294244766235352
 requires,8.129072189331055
 knowledge,9.318527221679688
 of,0.7560388445854187
 human,6.716200828552246
 development,7.632264137268066
 and,1.6864689588546753
 behavior,8.910531997680664
;,5.620879173278809
 of,6.3347368240356445
 social,3.0333986282348633
 and,4.576029300689697
 economic,3.0040173530578613
",",8.308172225952148
 and,4.880643844604492
 cultural,6.246955394744873
 institutions,8.404417037963867
;,1.4370800256729126
 and,0.9987454414367676
 the,5.610158443450928
 interaction,7.750294208526611
 of,0.8818438649177551
 all,6.375898361206055
 these,4.496998310089111
 factors,3.68233585357666
.,1.782776117324829
